Area,Timestamp,Confirmed
Blekinge,2022-10-19T11:30:00+02:00,30795
Dalarna,2022-10-19T11:30:00+02:00,74942
Gotland,2022-10-19T11:30:00+02:00,11869
Gävleborg,2022-10-19T11:30:00+02:00,74764
Halland,2022-10-19T11:30:00+02:00,108651
Jämtland,2022-10-19T11:30:00+02:00,34267
Jönköping,2022-10-19T11:30:00+02:00,89539
Kalmar,2022-10-19T11:30:00+02:00,62676
Kronoberg,2022-10-19T11:30:00+02:00,51368
Norrbotten,2022-10-19T11:30:00+02:00,50665
Skåne,2022-10-19T11:30:00+02:00,346418
Stockholm,2022-10-19T11:30:00+02:00,606103
Södermanland,2022-10-19T11:30:00+02:00,67787
Uppsala,2022-10-19T11:30:00+02:00,93609
Värmland,2022-10-19T11:30:00+02:00,69148
Västerbotten,2022-10-19T11:30:00+02:00,60023
Västernorrland,2022-10-19T11:30:00+02:00,56120
Västmanland,2022-10-19T11:30:00+02:00,78336
Västra Götaland,2022-10-19T11:30:00+02:00,443915
Örebro,2022-10-19T11:30:00+02:00,98652
Östergötland,2022-10-19T11:30:00+02:00,98642
