Area,Timestamp,Confirmed
Blekinge,2020-06-18T11:30:00+02:00,402
Dalarna,2020-06-18T11:30:00+02:00,1410
Gotland,2020-06-18T11:30:00+02:00,122
Gävleborg,2020-06-18T11:30:00+02:00,1933
Halland,2020-06-18T11:30:00+02:00,1154
Jämtland,2020-06-18T11:30:00+02:00,951
Jönköping,2020-06-18T11:30:00+02:00,2771
Kalmar,2020-06-18T11:30:00+02:00,514
Kronoberg,2020-06-18T11:30:00+02:00,1021
Norrbotten,2020-06-18T11:30:00+02:00,853
Skåne,2020-06-18T11:30:00+02:00,2532
Stockholm,2020-06-18T11:30:00+02:00,16878
Södermanland,2020-06-18T11:30:00+02:00,1815
Uppsala,2020-06-18T11:30:00+02:00,2617
Värmland,2020-06-18T11:30:00+02:00,800
Västerbotten,2020-06-18T11:30:00+02:00,599
Västernorrland,2020-06-18T11:30:00+02:00,1094
Västmanland,2020-06-18T11:30:00+02:00,1904
Västra Götaland,2020-06-18T11:30:00+02:00,11828
Örebro,2020-06-18T11:30:00+02:00,2183
Östergötland,2020-06-18T11:30:00+02:00,2662
