Area,Timestamp,Confirmed
Blekinge,2021-03-31T11:30:00+02:00,9026
Dalarna,2021-03-31T11:30:00+02:00,18875
Gotland,2021-03-31T11:30:00+02:00,3062
Gävleborg,2021-03-31T11:30:00+02:00,28169
Halland,2021-03-31T11:30:00+02:00,32182
Jämtland,2021-03-31T11:30:00+02:00,8664
Jönköping,2021-03-31T11:30:00+02:00,33681
Kalmar,2021-03-31T11:30:00+02:00,15421
Kronoberg,2021-03-31T11:30:00+02:00,15435
Norrbotten,2021-03-31T11:30:00+02:00,16564
Skåne,2021-03-31T11:30:00+02:00,124712
Stockholm,2021-03-31T11:30:00+02:00,194252
Södermanland,2021-03-31T11:30:00+02:00,17743
Uppsala,2021-03-31T11:30:00+02:00,29524
Värmland,2021-03-31T11:30:00+02:00,12517
Västerbotten,2021-03-31T11:30:00+02:00,18287
Västernorrland,2021-03-31T11:30:00+02:00,17857
Västmanland,2021-03-31T11:30:00+02:00,21125
Västra Götaland,2021-03-31T11:30:00+02:00,145238
Örebro,2021-03-31T11:30:00+02:00,22472
Östergötland,2021-03-31T11:30:00+02:00,28385
