Area,Timestamp,Confirmed
Blekinge,2020-08-25T11:30:00+02:00,598
Dalarna,2020-08-25T11:30:00+02:00,2106
Gotland,2020-08-25T11:30:00+02:00,315
Gävleborg,2020-08-25T11:30:00+02:00,3260
Halland,2020-08-25T11:30:00+02:00,2103
Jämtland,2020-08-25T11:30:00+02:00,1175
Jönköping,2020-08-25T11:30:00+02:00,4923
Kalmar,2020-08-25T11:30:00+02:00,865
Kronoberg,2020-08-25T11:30:00+02:00,1367
Norrbotten,2020-08-25T11:30:00+02:00,1657
Skåne,2020-08-25T11:30:00+02:00,4580
Stockholm,2020-08-25T11:30:00+02:00,24619
Södermanland,2020-08-25T11:30:00+02:00,2430
Uppsala,2020-08-25T11:30:00+02:00,3747
Värmland,2020-08-25T11:30:00+02:00,1169
Västerbotten,2020-08-25T11:30:00+02:00,980
Västernorrland,2020-08-25T11:30:00+02:00,1872
Västmanland,2020-08-25T11:30:00+02:00,2766
Västra Götaland,2020-08-25T11:30:00+02:00,20111
Örebro,2020-08-25T11:30:00+02:00,2653
Östergötland,2020-08-25T11:30:00+02:00,3776
