Area,Timestamp,Confirmed
Blekinge,2020-06-09T11:30:00+02:00,307
Dalarna,2020-06-09T11:30:00+02:00,1329
Gotland,2020-06-09T11:30:00+02:00,91
Gävleborg,2020-06-09T11:30:00+02:00,1542
Halland,2020-06-09T11:30:00+02:00,937
Jämtland,2020-06-09T11:30:00+02:00,817
Jönköping,2020-06-09T11:30:00+02:00,1792
Kalmar,2020-06-09T11:30:00+02:00,421
Kronoberg,2020-06-09T11:30:00+02:00,935
Norrbotten,2020-06-09T11:30:00+02:00,533
Skåne,2020-06-09T11:30:00+02:00,2028
Stockholm,2020-06-09T11:30:00+02:00,14971
Södermanland,2020-06-09T11:30:00+02:00,1673
Uppsala,2020-06-09T11:30:00+02:00,2262
Värmland,2020-06-09T11:30:00+02:00,662
Västerbotten,2020-06-09T11:30:00+02:00,539
Västernorrland,2020-06-09T11:30:00+02:00,905
Västmanland,2020-06-09T11:30:00+02:00,1527
Västra Götaland,2020-06-09T11:30:00+02:00,8383
Örebro,2020-06-09T11:30:00+02:00,1983
Östergötland,2020-06-09T11:30:00+02:00,2287
