Area,Timestamp,Confirmed
Blekinge,2020-05-02T11:30:00+02:00,73
Dalarna,2020-05-02T11:30:00+02:00,800
Gotland,2020-05-02T11:30:00+02:00,49
Gävleborg,2020-05-02T11:30:00+02:00,611
Halland,2020-05-02T11:30:00+02:00,377
Jämtland,2020-05-02T11:30:00+02:00,338
Jönköping,2020-05-02T11:30:00+02:00,821
Kalmar,2020-05-02T11:30:00+02:00,179
Kronoberg,2020-05-02T11:30:00+02:00,332
Norrbotten,2020-05-02T11:30:00+02:00,267
Skåne,2020-05-02T11:30:00+02:00,823
Stockholm,2020-05-02T11:30:00+02:00,8334
Södermanland,2020-05-02T11:30:00+02:00,1277
Uppsala,2020-05-02T11:30:00+02:00,1045
Värmland,2020-05-02T11:30:00+02:00,198
Västerbotten,2020-05-02T11:30:00+02:00,327
Västernorrland,2020-05-02T11:30:00+02:00,261
Västmanland,2020-05-02T11:30:00+02:00,788
Västra Götaland,2020-05-02T11:30:00+02:00,2636
Örebro,2020-05-02T11:30:00+02:00,1078
Östergötland,2020-05-02T11:30:00+02:00,1468
