Area,Timestamp,Confirmed
Blekinge,2021-12-28T11:30:00+01:00,15363
Dalarna,2021-12-28T11:30:00+01:00,32258
Gotland,2021-12-28T11:30:00+01:00,4999
Gävleborg,2021-12-28T11:30:00+01:00,41370
Halland,2021-12-28T11:30:00+01:00,48133
Jämtland,2021-12-28T11:30:00+01:00,14483
Jönköping,2021-12-28T11:30:00+01:00,49026
Kalmar,2021-12-28T11:30:00+01:00,28917
Kronoberg,2021-12-28T11:30:00+01:00,25126
Norrbotten,2021-12-28T11:30:00+01:00,29898
Skåne,2021-12-28T11:30:00+01:00,189147
Stockholm,2021-12-28T11:30:00+01:00,317191
Södermanland,2021-12-28T11:30:00+01:00,30375
Uppsala,2021-12-28T11:30:00+01:00,47979
Värmland,2021-12-28T11:30:00+01:00,25186
Västerbotten,2021-12-28T11:30:00+01:00,28350
Västernorrland,2021-12-28T11:30:00+01:00,30256
Västmanland,2021-12-28T11:30:00+01:00,37135
Västra Götaland,2021-12-28T11:30:00+01:00,221677
Örebro,2021-12-28T11:30:00+01:00,39203
Östergötland,2021-12-28T11:30:00+01:00,47591
