Area,Timestamp,Confirmed
Blekinge,2020-03-24T11:30:00+01:00,12
Dalarna,2020-03-24T11:30:00+01:00,40
Gotland,2020-03-24T11:30:00+01:00,5
Gävleborg,2020-03-24T11:30:00+01:00,32
Halland,2020-03-24T11:30:00+01:00,63
Jämtland,2020-03-24T11:30:00+01:00,57
Jönköping,2020-03-24T11:30:00+01:00,63
Kalmar,2020-03-24T11:30:00+01:00,16
Kronoberg,2020-03-24T11:30:00+01:00,20
Norrbotten,2020-03-24T11:30:00+01:00,30
Skåne,2020-03-24T11:30:00+01:00,243
Stockholm,2020-03-24T11:30:00+01:00,985
Södermanland,2020-03-24T11:30:00+01:00,80
Uppsala,2020-03-24T11:30:00+01:00,96
Värmland,2020-03-24T11:30:00+01:00,45
Västerbotten,2020-03-24T11:30:00+01:00,32
Västernorrland,2020-03-24T11:30:00+01:00,18
Västmanland,2020-03-24T11:30:00+01:00,28
Västra Götaland,2020-03-24T11:30:00+01:00,273
Örebro,2020-03-24T11:30:00+01:00,59
Östergötland,2020-03-24T11:30:00+01:00,199
