Area,Timestamp,Confirmed
Blekinge,2021-08-09T11:30:00+02:00,12954
Dalarna,2021-08-09T11:30:00+02:00,27251
Gotland,2021-08-09T11:30:00+02:00,4330
Gävleborg,2021-08-09T11:30:00+02:00,36172
Halland,2021-08-09T11:30:00+02:00,41550
Jämtland,2021-08-09T11:30:00+02:00,12657
Jönköping,2021-08-09T11:30:00+02:00,43919
Kalmar,2021-08-09T11:30:00+02:00,24508
Kronoberg,2021-08-09T11:30:00+02:00,22632
Norrbotten,2021-08-09T11:30:00+02:00,26929
Skåne,2021-08-09T11:30:00+02:00,158362
Stockholm,2021-08-09T11:30:00+02:00,260840
Södermanland,2021-08-09T11:30:00+02:00,26175
Uppsala,2021-08-09T11:30:00+02:00,40909
Värmland,2021-08-09T11:30:00+02:00,20682
Västerbotten,2021-08-09T11:30:00+02:00,23917
Västernorrland,2021-08-09T11:30:00+02:00,27046
Västmanland,2021-08-09T11:30:00+02:00,27963
Västra Götaland,2021-08-09T11:30:00+02:00,192700
Örebro,2021-08-09T11:30:00+02:00,32478
Östergötland,2021-08-09T11:30:00+02:00,42847
