Area,Timestamp,Confirmed
Blekinge,2022-09-14T11:30:00+02:00,30536
Dalarna,2022-09-14T11:30:00+02:00,73975
Gotland,2022-09-14T11:30:00+02:00,11784
Gävleborg,2022-09-14T11:30:00+02:00,74513
Halland,2022-09-14T11:30:00+02:00,107880
Jämtland,2022-09-14T11:30:00+02:00,34062
Jönköping,2022-09-14T11:30:00+02:00,88719
Kalmar,2022-09-14T11:30:00+02:00,61758
Kronoberg,2022-09-14T11:30:00+02:00,50864
Norrbotten,2022-09-14T11:30:00+02:00,50253
Skåne,2022-09-14T11:30:00+02:00,344598
Stockholm,2022-09-14T11:30:00+02:00,592743
Södermanland,2022-09-14T11:30:00+02:00,66950
Uppsala,2022-09-14T11:30:00+02:00,92786
Värmland,2022-09-14T11:30:00+02:00,68217
Västerbotten,2022-09-14T11:30:00+02:00,59106
Västernorrland,2022-09-14T11:30:00+02:00,55464
Västmanland,2022-09-14T11:30:00+02:00,77845
Västra Götaland,2022-09-14T11:30:00+02:00,441717
Örebro,2022-09-14T11:30:00+02:00,97147
Östergötland,2022-09-14T11:30:00+02:00,97604
