Area,Timestamp,Confirmed
Blekinge,2020-06-23T11:30:00+02:00,417
Dalarna,2020-06-23T11:30:00+02:00,1466
Gotland,2020-06-23T11:30:00+02:00,137
Gävleborg,2020-06-23T11:30:00+02:00,2064
Halland,2020-06-23T11:30:00+02:00,1201
Jämtland,2020-06-23T11:30:00+02:00,983
Jönköping,2020-06-23T11:30:00+02:00,3189
Kalmar,2020-06-23T11:30:00+02:00,563
Kronoberg,2020-06-23T11:30:00+02:00,1038
Norrbotten,2020-06-23T11:30:00+02:00,1012
Skåne,2020-06-23T11:30:00+02:00,2742
Stockholm,2020-06-23T11:30:00+02:00,18334
Södermanland,2020-06-23T11:30:00+02:00,1952
Uppsala,2020-06-23T11:30:00+02:00,2825
Värmland,2020-06-23T11:30:00+02:00,848
Västerbotten,2020-06-23T11:30:00+02:00,634
Västernorrland,2020-06-23T11:30:00+02:00,1197
Västmanland,2020-06-23T11:30:00+02:00,2038
Västra Götaland,2020-06-23T11:30:00+02:00,13065
Örebro,2020-06-23T11:30:00+02:00,2236
Östergötland,2020-06-23T11:30:00+02:00,2896
