Area,Timestamp,Confirmed
Blekinge,2020-05-10T11:30:00+02:00,85
Dalarna,2020-05-10T11:30:00+02:00,953
Gotland,2020-05-10T11:30:00+02:00,64
Gävleborg,2020-05-10T11:30:00+02:00,802
Halland,2020-05-10T11:30:00+02:00,473
Jämtland,2020-05-10T11:30:00+02:00,437
Jönköping,2020-05-10T11:30:00+02:00,967
Kalmar,2020-05-10T11:30:00+02:00,224
Kronoberg,2020-05-10T11:30:00+02:00,495
Norrbotten,2020-05-10T11:30:00+02:00,299
Skåne,2020-05-10T11:30:00+02:00,1044
Stockholm,2020-05-10T11:30:00+02:00,9536
Södermanland,2020-05-10T11:30:00+02:00,1409
Uppsala,2020-05-10T11:30:00+02:00,1287
Värmland,2020-05-10T11:30:00+02:00,268
Västerbotten,2020-05-10T11:30:00+02:00,357
Västernorrland,2020-05-10T11:30:00+02:00,337
Västmanland,2020-05-10T11:30:00+02:00,887
Västra Götaland,2020-05-10T11:30:00+02:00,3473
Örebro,2020-05-10T11:30:00+02:00,1305
Östergötland,2020-05-10T11:30:00+02:00,1620
