Area,Timestamp,Confirmed
Blekinge,2021-01-20T11:30:00+01:00,6956
Dalarna,2021-01-20T11:30:00+01:00,12836
Gotland,2021-01-20T11:30:00+01:00,2549
Gävleborg,2021-01-20T11:30:00+01:00,17721
Halland,2021-01-20T11:30:00+01:00,17477
Jämtland,2021-01-20T11:30:00+01:00,5535
Jönköping,2021-01-20T11:30:00+01:00,21040
Kalmar,2021-01-20T11:30:00+01:00,9143
Kronoberg,2021-01-20T11:30:00+01:00,11269
Norrbotten,2021-01-20T11:30:00+01:00,9465
Skåne,2021-01-20T11:30:00+01:00,91805
Stockholm,2021-01-20T11:30:00+01:00,133406
Södermanland,2021-01-20T11:30:00+01:00,11141
Uppsala,2021-01-20T11:30:00+01:00,20693
Värmland,2021-01-20T11:30:00+01:00,7314
Västerbotten,2021-01-20T11:30:00+01:00,9857
Västernorrland,2021-01-20T11:30:00+01:00,12434
Västmanland,2021-01-20T11:30:00+01:00,16197
Västra Götaland,2021-01-20T11:30:00+01:00,92093
Örebro,2021-01-20T11:30:00+01:00,15627
Östergötland,2021-01-20T11:30:00+01:00,18394
