Area,Timestamp,Confirmed
Blekinge,2021-09-13T11:30:00+02:00,13311
Dalarna,2021-09-13T11:30:00+02:00,28095
Gotland,2021-09-13T11:30:00+02:00,4543
Gävleborg,2021-09-13T11:30:00+02:00,36787
Halland,2021-09-13T11:30:00+02:00,42686
Jämtland,2021-09-13T11:30:00+02:00,13005
Jönköping,2021-09-13T11:30:00+02:00,44959
Kalmar,2021-09-13T11:30:00+02:00,25139
Kronoberg,2021-09-13T11:30:00+02:00,23257
Norrbotten,2021-09-13T11:30:00+02:00,27181
Skåne,2021-09-13T11:30:00+02:00,163233
Stockholm,2021-09-13T11:30:00+02:00,271236
Södermanland,2021-09-13T11:30:00+02:00,26823
Uppsala,2021-09-13T11:30:00+02:00,41835
Värmland,2021-09-13T11:30:00+02:00,21307
Västerbotten,2021-09-13T11:30:00+02:00,24870
Västernorrland,2021-09-13T11:30:00+02:00,27395
Västmanland,2021-09-13T11:30:00+02:00,29047
Västra Götaland,2021-09-13T11:30:00+02:00,199398
Örebro,2021-09-13T11:30:00+02:00,33491
Östergötland,2021-09-13T11:30:00+02:00,44075
