Area,Timestamp,Confirmed
Blekinge,2020-10-01T11:30:00+02:00,747
Dalarna,2020-10-01T11:30:00+02:00,2580
Gotland,2020-10-01T11:30:00+02:00,337
Gävleborg,2020-10-01T11:30:00+02:00,3415
Halland,2020-10-01T11:30:00+02:00,2636
Jämtland,2020-10-01T11:30:00+02:00,1300
Jönköping,2020-10-01T11:30:00+02:00,5426
Kalmar,2020-10-01T11:30:00+02:00,932
Kronoberg,2020-10-01T11:30:00+02:00,1746
Norrbotten,2020-10-01T11:30:00+02:00,1765
Skåne,2020-10-01T11:30:00+02:00,6034
Stockholm,2020-10-01T11:30:00+02:00,25668
Södermanland,2020-10-01T11:30:00+02:00,2533
Uppsala,2020-10-01T11:30:00+02:00,4151
Värmland,2020-10-01T11:30:00+02:00,1299
Västerbotten,2020-10-01T11:30:00+02:00,1053
Västernorrland,2020-10-01T11:30:00+02:00,1928
Västmanland,2020-10-01T11:30:00+02:00,3168
Västra Götaland,2020-10-01T11:30:00+02:00,20406
Örebro,2020-10-01T11:30:00+02:00,3025
Östergötland,2020-10-01T11:30:00+02:00,4134
