Area,Timestamp,Confirmed
Blekinge,2020-11-24T11:30:00+01:00,1766
Dalarna,2020-11-24T11:30:00+01:00,5660
Gotland,2020-11-24T11:30:00+01:00,1100
Gävleborg,2020-11-24T11:30:00+01:00,6445
Halland,2020-11-24T11:30:00+01:00,6002
Jämtland,2020-11-24T11:30:00+01:00,2586
Jönköping,2020-11-24T11:30:00+01:00,11044
Kalmar,2020-11-24T11:30:00+01:00,2628
Kronoberg,2020-11-24T11:30:00+01:00,4794
Norrbotten,2020-11-24T11:30:00+01:00,4525
Skåne,2020-11-24T11:30:00+01:00,24183
Stockholm,2020-11-24T11:30:00+01:00,67060
Södermanland,2020-11-24T11:30:00+01:00,5542
Uppsala,2020-11-24T11:30:00+01:00,10471
Värmland,2020-11-24T11:30:00+01:00,3069
Västerbotten,2020-11-24T11:30:00+01:00,3785
Västernorrland,2020-11-24T11:30:00+01:00,4367
Västmanland,2020-11-24T11:30:00+01:00,7718
Västra Götaland,2020-11-24T11:30:00+01:00,39653
Örebro,2020-11-24T11:30:00+01:00,9319
Östergötland,2020-11-24T11:30:00+01:00,8797
