Area,Timestamp,Confirmed
Blekinge,2022-02-24T11:30:00+01:00,28790
Dalarna,2022-02-24T11:30:00+01:00,66770
Gotland,2022-02-24T11:30:00+01:00,11131
Gävleborg,2022-02-24T11:30:00+01:00,71681
Halland,2022-02-24T11:30:00+01:00,102258
Jämtland,2022-02-24T11:30:00+01:00,31843
Jönköping,2022-02-24T11:30:00+01:00,84653
Kalmar,2022-02-24T11:30:00+01:00,58080
Kronoberg,2022-02-24T11:30:00+01:00,47808
Norrbotten,2022-02-24T11:30:00+01:00,47030
Skåne,2022-02-24T11:30:00+01:00,332388
Stockholm,2022-02-24T11:30:00+01:00,560871
Södermanland,2022-02-24T11:30:00+01:00,61359
Uppsala,2022-02-24T11:30:00+01:00,87139
Värmland,2022-02-24T11:30:00+01:00,62362
Västerbotten,2022-02-24T11:30:00+01:00,53385
Västernorrland,2022-02-24T11:30:00+01:00,51481
Västmanland,2022-02-24T11:30:00+01:00,73607
Västra Götaland,2022-02-24T11:30:00+01:00,427046
Örebro,2022-02-24T11:30:00+01:00,89046
Östergötland,2022-02-24T11:30:00+01:00,92414
