Area,Timestamp,Confirmed
Blekinge,2020-03-18T11:30:00+01:00,12
Dalarna,2020-03-18T11:30:00+01:00,10
Gotland,2020-03-18T11:30:00+01:00,4
Gävleborg,2020-03-18T11:30:00+01:00,15
Halland,2020-03-18T11:30:00+01:00,48
Jämtland,2020-03-18T11:30:00+01:00,26
Jönköping,2020-03-18T11:30:00+01:00,46
Kalmar,2020-03-18T11:30:00+01:00,8
Kronoberg,2020-03-18T11:30:00+01:00,17
Norrbotten,2020-03-18T11:30:00+01:00,7
Skåne,2020-03-18T11:30:00+01:00,216
Stockholm,2020-03-18T11:30:00+01:00,501
Södermanland,2020-03-18T11:30:00+01:00,38
Uppsala,2020-03-18T11:30:00+01:00,64
Värmland,2020-03-18T11:30:00+01:00,36
Västerbotten,2020-03-18T11:30:00+01:00,21
Västernorrland,2020-03-18T11:30:00+01:00,14
Västmanland,2020-03-18T11:30:00+01:00,18
Västra Götaland,2020-03-18T11:30:00+01:00,205
Örebro,2020-03-18T11:30:00+01:00,28
Östergötland,2020-03-18T11:30:00+01:00,76
