Area,Timestamp,Confirmed
Blekinge,2020-11-05T11:30:00+01:00,1154
Dalarna,2020-11-05T11:30:00+01:00,3856
Gotland,2020-11-05T11:30:00+01:00,544
Gävleborg,2020-11-05T11:30:00+01:00,4234
Halland,2020-11-05T11:30:00+01:00,4052
Jämtland,2020-11-05T11:30:00+01:00,1736
Jönköping,2020-11-05T11:30:00+01:00,7705
Kalmar,2020-11-05T11:30:00+01:00,1481
Kronoberg,2020-11-05T11:30:00+01:00,2906
Norrbotten,2020-11-05T11:30:00+01:00,2620
Skåne,2020-11-05T11:30:00+01:00,12641
Stockholm,2020-11-05T11:30:00+01:00,41615
Södermanland,2020-11-05T11:30:00+01:00,3587
Uppsala,2020-11-05T11:30:00+01:00,6943
Värmland,2020-11-05T11:30:00+01:00,1966
Västerbotten,2020-11-05T11:30:00+01:00,1793
Västernorrland,2020-11-05T11:30:00+01:00,2355
Västmanland,2020-11-05T11:30:00+01:00,4461
Västra Götaland,2020-11-05T11:30:00+01:00,28085
Örebro,2020-11-05T11:30:00+01:00,5957
Östergötland,2020-11-05T11:30:00+01:00,6770
