Area,Timestamp,Confirmed
Blekinge,2021-06-02T11:30:00+02:00,12616
Dalarna,2021-06-02T11:30:00+02:00,26732
Gotland,2021-06-02T11:30:00+02:00,3960
Gävleborg,2021-06-02T11:30:00+02:00,35674
Halland,2021-06-02T11:30:00+02:00,40477
Jämtland,2021-06-02T11:30:00+02:00,12436
Jönköping,2021-06-02T11:30:00+02:00,42914
Kalmar,2021-06-02T11:30:00+02:00,23968
Kronoberg,2021-06-02T11:30:00+02:00,21908
Norrbotten,2021-06-02T11:30:00+02:00,24958
Skåne,2021-06-02T11:30:00+02:00,154643
Stockholm,2021-06-02T11:30:00+02:00,252829
Södermanland,2021-06-02T11:30:00+02:00,25633
Uppsala,2021-06-02T11:30:00+02:00,40090
Värmland,2021-06-02T11:30:00+02:00,18787
Västerbotten,2021-06-02T11:30:00+02:00,23108
Västernorrland,2021-06-02T11:30:00+02:00,26653
Västmanland,2021-06-02T11:30:00+02:00,27292
Västra Götaland,2021-06-02T11:30:00+02:00,188511
Örebro,2021-06-02T11:30:00+02:00,31863
Östergötland,2021-06-02T11:30:00+02:00,41941
