Area,Timestamp,Confirmed
Blekinge,2021-09-21T11:30:00+02:00,13360
Dalarna,2021-09-21T11:30:00+02:00,28324
Gotland,2021-09-21T11:30:00+02:00,4557
Gävleborg,2021-09-21T11:30:00+02:00,36889
Halland,2021-09-21T11:30:00+02:00,42872
Jämtland,2021-09-21T11:30:00+02:00,13060
Jönköping,2021-09-21T11:30:00+02:00,45189
Kalmar,2021-09-21T11:30:00+02:00,25227
Kronoberg,2021-09-21T11:30:00+02:00,23353
Norrbotten,2021-09-21T11:30:00+02:00,27269
Skåne,2021-09-21T11:30:00+02:00,164004
Stockholm,2021-09-21T11:30:00+02:00,272944
Södermanland,2021-09-21T11:30:00+02:00,26909
Uppsala,2021-09-21T11:30:00+02:00,42041
Värmland,2021-09-21T11:30:00+02:00,21378
Västerbotten,2021-09-21T11:30:00+02:00,25182
Västernorrland,2021-09-21T11:30:00+02:00,27465
Västmanland,2021-09-21T11:30:00+02:00,29280
Västra Götaland,2021-09-21T11:30:00+02:00,200619
Örebro,2021-09-21T11:30:00+02:00,33667
Östergötland,2021-09-21T11:30:00+02:00,44290
