Area,Timestamp,Confirmed
Blekinge,2020-08-10T11:30:00+02:00,536
Dalarna,2020-08-10T11:30:00+02:00,2020
Gotland,2020-08-10T11:30:00+02:00,287
Gävleborg,2020-08-10T11:30:00+02:00,3180
Halland,2020-08-10T11:30:00+02:00,1893
Jämtland,2020-08-10T11:30:00+02:00,1153
Jönköping,2020-08-10T11:30:00+02:00,4788
Kalmar,2020-08-10T11:30:00+02:00,796
Kronoberg,2020-08-10T11:30:00+02:00,1231
Norrbotten,2020-08-10T11:30:00+02:00,1623
Skåne,2020-08-10T11:30:00+02:00,3949
Stockholm,2020-08-10T11:30:00+02:00,23788
Södermanland,2020-08-10T11:30:00+02:00,2404
Uppsala,2020-08-10T11:30:00+02:00,3630
Värmland,2020-08-10T11:30:00+02:00,1095
Västerbotten,2020-08-10T11:30:00+02:00,924
Västernorrland,2020-08-10T11:30:00+02:00,1822
Västmanland,2020-08-10T11:30:00+02:00,2689
Västra Götaland,2020-08-10T11:30:00+02:00,19123
Örebro,2020-08-10T11:30:00+02:00,2569
Östergötland,2020-08-10T11:30:00+02:00,3626
