Area,Timestamp,Confirmed
Blekinge,2020-10-22T11:30:00+02:00,902
Dalarna,2020-10-22T11:30:00+02:00,2992
Gotland,2020-10-22T11:30:00+02:00,384
Gävleborg,2020-10-22T11:30:00+02:00,3645
Halland,2020-10-22T11:30:00+02:00,3084
Jämtland,2020-10-22T11:30:00+02:00,1601
Jönköping,2020-10-22T11:30:00+02:00,6097
Kalmar,2020-10-22T11:30:00+02:00,1052
Kronoberg,2020-10-22T11:30:00+02:00,2079
Norrbotten,2020-10-22T11:30:00+02:00,2063
Skåne,2020-10-22T11:30:00+02:00,8106
Stockholm,2020-10-22T11:30:00+02:00,30838
Södermanland,2020-10-22T11:30:00+02:00,2766
Uppsala,2020-10-22T11:30:00+02:00,5272
Värmland,2020-10-22T11:30:00+02:00,1493
Västerbotten,2020-10-22T11:30:00+02:00,1217
Västernorrland,2020-10-22T11:30:00+02:00,2055
Västmanland,2020-10-22T11:30:00+02:00,3542
Västra Götaland,2020-10-22T11:30:00+02:00,22457
Örebro,2020-10-22T11:30:00+02:00,3985
Östergötland,2020-10-22T11:30:00+02:00,4964
