Area,Timestamp,Confirmed
Blekinge,2020-04-24T11:30:00+02:00,56
Dalarna,2020-04-24T11:30:00+02:00,612
Gotland,2020-04-24T11:30:00+02:00,22
Gävleborg,2020-04-24T11:30:00+02:00,475
Halland,2020-04-24T11:30:00+02:00,298
Jämtland,2020-04-24T11:30:00+02:00,261
Jönköping,2020-04-24T11:30:00+02:00,636
Kalmar,2020-04-24T11:30:00+02:00,137
Kronoberg,2020-04-24T11:30:00+02:00,228
Norrbotten,2020-04-24T11:30:00+02:00,218
Skåne,2020-04-24T11:30:00+02:00,606
Stockholm,2020-04-24T11:30:00+02:00,6967
Södermanland,2020-04-24T11:30:00+02:00,1057
Uppsala,2020-04-24T11:30:00+02:00,802
Värmland,2020-04-24T11:30:00+02:00,126
Västerbotten,2020-04-24T11:30:00+02:00,273
Västernorrland,2020-04-24T11:30:00+02:00,175
Västmanland,2020-04-24T11:30:00+02:00,625
Västra Götaland,2020-04-24T11:30:00+02:00,1886
Örebro,2020-04-24T11:30:00+02:00,802
Östergötland,2020-04-24T11:30:00+02:00,1305
