Area,Timestamp,Confirmed
Blekinge,2022-09-21T11:30:00+02:00,30592
Dalarna,2022-09-21T11:30:00+02:00,74254
Gotland,2022-09-21T11:30:00+02:00,11811
Gävleborg,2022-09-21T11:30:00+02:00,74576
Halland,2022-09-21T11:30:00+02:00,108032
Jämtland,2022-09-21T11:30:00+02:00,34106
Jönköping,2022-09-21T11:30:00+02:00,88943
Kalmar,2022-09-21T11:30:00+02:00,61930
Kronoberg,2022-09-21T11:30:00+02:00,50965
Norrbotten,2022-09-21T11:30:00+02:00,50356
Skåne,2022-09-21T11:30:00+02:00,344904
Stockholm,2022-09-21T11:30:00+02:00,593988
Södermanland,2022-09-21T11:30:00+02:00,67146
Uppsala,2022-09-21T11:30:00+02:00,93001
Värmland,2022-09-21T11:30:00+02:00,68431
Västerbotten,2022-09-21T11:30:00+02:00,59323
Västernorrland,2022-09-21T11:30:00+02:00,55597
Västmanland,2022-09-21T11:30:00+02:00,77946
Västra Götaland,2022-09-21T11:30:00+02:00,442151
Örebro,2022-09-21T11:30:00+02:00,97447
Östergötland,2022-09-21T11:30:00+02:00,97871
