Area,Timestamp,Confirmed
Blekinge,2020-07-09T11:30:00+02:00,468
Dalarna,2020-07-09T11:30:00+02:00,1835
Gotland,2020-07-09T11:30:00+02:00,177
Gävleborg,2020-07-09T11:30:00+02:00,2791
Halland,2020-07-09T11:30:00+02:00,1627
Jämtland,2020-07-09T11:30:00+02:00,1071
Jönköping,2020-07-09T11:30:00+02:00,4396
Kalmar,2020-07-09T11:30:00+02:00,724
Kronoberg,2020-07-09T11:30:00+02:00,1079
Norrbotten,2020-07-09T11:30:00+02:00,1452
Skåne,2020-07-09T11:30:00+02:00,3210
Stockholm,2020-07-09T11:30:00+02:00,21705
Södermanland,2020-07-09T11:30:00+02:00,2282
Uppsala,2020-07-09T11:30:00+02:00,3424
Värmland,2020-07-09T11:30:00+02:00,995
Västerbotten,2020-07-09T11:30:00+02:00,751
Västernorrland,2020-07-09T11:30:00+02:00,1537
Västmanland,2020-07-09T11:30:00+02:00,2458
Västra Götaland,2020-07-09T11:30:00+02:00,16507
Örebro,2020-07-09T11:30:00+02:00,2461
Östergötland,2020-07-09T11:30:00+02:00,3383
