Area,Timestamp,Confirmed
Blekinge,2021-03-18T11:30:00+01:00,8461
Dalarna,2021-03-18T11:30:00+01:00,16863
Gotland,2021-03-18T11:30:00+01:00,2872
Gävleborg,2021-03-18T11:30:00+01:00,25545
Halland,2021-03-18T11:30:00+01:00,28262
Jämtland,2021-03-18T11:30:00+01:00,7927
Jönköping,2021-03-18T11:30:00+01:00,30459
Kalmar,2021-03-18T11:30:00+01:00,13253
Kronoberg,2021-03-18T11:30:00+01:00,14762
Norrbotten,2021-03-18T11:30:00+01:00,15211
Skåne,2021-03-18T11:30:00+01:00,118480
Stockholm,2021-03-18T11:30:00+01:00,177379
Södermanland,2021-03-18T11:30:00+01:00,15464
Uppsala,2021-03-18T11:30:00+01:00,26852
Värmland,2021-03-18T11:30:00+01:00,10927
Västerbotten,2021-03-18T11:30:00+01:00,17173
Västernorrland,2021-03-18T11:30:00+01:00,16321
Västmanland,2021-03-18T11:30:00+01:00,19669
Västra Götaland,2021-03-18T11:30:00+01:00,132425
Örebro,2021-03-18T11:30:00+01:00,20084
Östergötland,2021-03-18T11:30:00+01:00,25883
