Area,Timestamp,Confirmed
Blekinge,2020-08-17T11:30:00+02:00,575
Dalarna,2020-08-17T11:30:00+02:00,2061
Gotland,2020-08-17T11:30:00+02:00,308
Gävleborg,2020-08-17T11:30:00+02:00,3230
Halland,2020-08-17T11:30:00+02:00,1975
Jämtland,2020-08-17T11:30:00+02:00,1171
Jönköping,2020-08-17T11:30:00+02:00,4858
Kalmar,2020-08-17T11:30:00+02:00,823
Kronoberg,2020-08-17T11:30:00+02:00,1321
Norrbotten,2020-08-17T11:30:00+02:00,1649
Skåne,2020-08-17T11:30:00+02:00,4227
Stockholm,2020-08-17T11:30:00+02:00,24209
Södermanland,2020-08-17T11:30:00+02:00,2423
Uppsala,2020-08-17T11:30:00+02:00,3681
Värmland,2020-08-17T11:30:00+02:00,1141
Västerbotten,2020-08-17T11:30:00+02:00,966
Västernorrland,2020-08-17T11:30:00+02:00,1845
Västmanland,2020-08-17T11:30:00+02:00,2726
Västra Götaland,2020-08-17T11:30:00+02:00,19701
Örebro,2020-08-17T11:30:00+02:00,2622
Östergötland,2020-08-17T11:30:00+02:00,3707
