Area,Timestamp,Confirmed
Blekinge,2021-07-15T11:30:00+02:00,12886
Dalarna,2021-07-15T11:30:00+02:00,27104
Gotland,2021-07-15T11:30:00+02:00,4025
Gävleborg,2021-07-15T11:30:00+02:00,35953
Halland,2021-07-15T11:30:00+02:00,41057
Jämtland,2021-07-15T11:30:00+02:00,12557
Jönköping,2021-07-15T11:30:00+02:00,43682
Kalmar,2021-07-15T11:30:00+02:00,24349
Kronoberg,2021-07-15T11:30:00+02:00,22475
Norrbotten,2021-07-15T11:30:00+02:00,26698
Skåne,2021-07-15T11:30:00+02:00,156800
Stockholm,2021-07-15T11:30:00+02:00,256045
Södermanland,2021-07-15T11:30:00+02:00,25943
Uppsala,2021-07-15T11:30:00+02:00,40596
Värmland,2021-07-15T11:30:00+02:00,20349
Västerbotten,2021-07-15T11:30:00+02:00,23497
Västernorrland,2021-07-15T11:30:00+02:00,26902
Västmanland,2021-07-15T11:30:00+02:00,27672
Västra Götaland,2021-07-15T11:30:00+02:00,190950
Örebro,2021-07-15T11:30:00+02:00,32239
Östergötland,2021-07-15T11:30:00+02:00,42508
