Area,Timestamp,Confirmed
Blekinge,2020-09-16T11:30:00+02:00,621
Dalarna,2020-09-16T11:30:00+02:00,2347
Gotland,2020-09-16T11:30:00+02:00,324
Gävleborg,2020-09-16T11:30:00+02:00,3284
Halland,2020-09-16T11:30:00+02:00,2346
Jämtland,2020-09-16T11:30:00+02:00,1221
Jönköping,2020-09-16T11:30:00+02:00,5199
Kalmar,2020-09-16T11:30:00+02:00,907
Kronoberg,2020-09-16T11:30:00+02:00,1537
Norrbotten,2020-09-16T11:30:00+02:00,1682
Skåne,2020-09-16T11:30:00+02:00,5320
Stockholm,2020-09-16T11:30:00+02:00,23633
Södermanland,2020-09-16T11:30:00+02:00,2454
Uppsala,2020-09-16T11:30:00+02:00,3908
Värmland,2020-09-16T11:30:00+02:00,1237
Västerbotten,2020-09-16T11:30:00+02:00,897
Västernorrland,2020-09-16T11:30:00+02:00,1880
Västmanland,2020-09-16T11:30:00+02:00,2846
Västra Götaland,2020-09-16T11:30:00+02:00,19450
Örebro,2020-09-16T11:30:00+02:00,2849
Östergötland,2020-09-16T11:30:00+02:00,3943
