Area,Timestamp,Confirmed
Blekinge,2020-06-30T11:30:00+02:00,444
Dalarna,2020-06-30T11:30:00+02:00,1626
Gotland,2020-06-30T11:30:00+02:00,160
Gävleborg,2020-06-30T11:30:00+02:00,2264
Halland,2020-06-30T11:30:00+02:00,1483
Jämtland,2020-06-30T11:30:00+02:00,1033
Jönköping,2020-06-30T11:30:00+02:00,3977
Kalmar,2020-06-30T11:30:00+02:00,626
Kronoberg,2020-06-30T11:30:00+02:00,1063
Norrbotten,2020-06-30T11:30:00+02:00,1284
Skåne,2020-06-30T11:30:00+02:00,3051
Stockholm,2020-06-30T11:30:00+02:00,20171
Södermanland,2020-06-30T11:30:00+02:00,2080
Uppsala,2020-06-30T11:30:00+02:00,3236
Värmland,2020-06-30T11:30:00+02:00,951
Västerbotten,2020-06-30T11:30:00+02:00,699
Västernorrland,2020-06-30T11:30:00+02:00,1360
Västmanland,2020-06-30T11:30:00+02:00,2239
Västra Götaland,2020-06-30T11:30:00+02:00,15173
Örebro,2020-06-30T11:30:00+02:00,2319
Östergötland,2020-06-30T11:30:00+02:00,3212
