Area,Timestamp,Confirmed
Blekinge,2020-05-13T11:30:00+02:00,92
Dalarna,2020-05-13T11:30:00+02:00,1010
Gotland,2020-05-13T11:30:00+02:00,65
Gävleborg,2020-05-13T11:30:00+02:00,877
Halland,2020-05-13T11:30:00+02:00,506
Jämtland,2020-05-13T11:30:00+02:00,478
Jönköping,2020-05-13T11:30:00+02:00,1076
Kalmar,2020-05-13T11:30:00+02:00,238
Kronoberg,2020-05-13T11:30:00+02:00,566
Norrbotten,2020-05-13T11:30:00+02:00,326
Skåne,2020-05-13T11:30:00+02:00,1144
Stockholm,2020-05-13T11:30:00+02:00,10151
Södermanland,2020-05-13T11:30:00+02:00,1461
Uppsala,2020-05-13T11:30:00+02:00,1391
Värmland,2020-05-13T11:30:00+02:00,295
Västerbotten,2020-05-13T11:30:00+02:00,382
Västernorrland,2020-05-13T11:30:00+02:00,389
Västmanland,2020-05-13T11:30:00+02:00,956
Västra Götaland,2020-05-13T11:30:00+02:00,3896
Örebro,2020-05-13T11:30:00+02:00,1431
Östergötland,2020-05-13T11:30:00+02:00,1683
