Area,Timestamp,Confirmed
Blekinge,2021-02-16T11:30:00+01:00,7744
Dalarna,2021-02-16T11:30:00+01:00,14155
Gotland,2021-02-16T11:30:00+01:00,2658
Gävleborg,2021-02-16T11:30:00+01:00,19814
Halland,2021-02-16T11:30:00+01:00,21761
Jämtland,2021-02-16T11:30:00+01:00,6343
Jönköping,2021-02-16T11:30:00+01:00,24905
Kalmar,2021-02-16T11:30:00+01:00,10638
Kronoberg,2021-02-16T11:30:00+01:00,13309
Norrbotten,2021-02-16T11:30:00+01:00,11288
Skåne,2021-02-16T11:30:00+01:00,105908
Stockholm,2021-02-16T11:30:00+01:00,147254
Södermanland,2021-02-16T11:30:00+01:00,12492
Uppsala,2021-02-16T11:30:00+01:00,23101
Värmland,2021-02-16T11:30:00+01:00,8568
Västerbotten,2021-02-16T11:30:00+01:00,12786
Västernorrland,2021-02-16T11:30:00+01:00,14294
Västmanland,2021-02-16T11:30:00+01:00,17665
Västra Götaland,2021-02-16T11:30:00+01:00,108489
Örebro,2021-02-16T11:30:00+01:00,17253
Östergötland,2021-02-16T11:30:00+01:00,21677
