Area,Timestamp,Confirmed
Blekinge,2020-06-26T11:30:00+02:00,436
Dalarna,2020-06-26T11:30:00+02:00,1555
Gotland,2020-06-26T11:30:00+02:00,147
Gävleborg,2020-06-26T11:30:00+02:00,2174
Halland,2020-06-26T11:30:00+02:00,1331
Jämtland,2020-06-26T11:30:00+02:00,1008
Jönköping,2020-06-26T11:30:00+02:00,3685
Kalmar,2020-06-26T11:30:00+02:00,594
Kronoberg,2020-06-26T11:30:00+02:00,1052
Norrbotten,2020-06-26T11:30:00+02:00,1145
Skåne,2020-06-26T11:30:00+02:00,2952
Stockholm,2020-06-26T11:30:00+02:00,19164
Södermanland,2020-06-26T11:30:00+02:00,2016
Uppsala,2020-06-26T11:30:00+02:00,3082
Värmland,2020-06-26T11:30:00+02:00,912
Västerbotten,2020-06-26T11:30:00+02:00,678
Västernorrland,2020-06-26T11:30:00+02:00,1283
Västmanland,2020-06-26T11:30:00+02:00,2184
Västra Götaland,2020-06-26T11:30:00+02:00,14384
Örebro,2020-06-26T11:30:00+02:00,2293
Östergötland,2020-06-26T11:30:00+02:00,3062
