Area,Timestamp,Confirmed
Blekinge,2021-09-30T11:30:00+02:00,13398
Dalarna,2021-09-30T11:30:00+02:00,28489
Gotland,2021-09-30T11:30:00+02:00,4564
Gävleborg,2021-09-30T11:30:00+02:00,37001
Halland,2021-09-30T11:30:00+02:00,43017
Jämtland,2021-09-30T11:30:00+02:00,13120
Jönköping,2021-09-30T11:30:00+02:00,45390
Kalmar,2021-09-30T11:30:00+02:00,25310
Kronoberg,2021-09-30T11:30:00+02:00,23428
Norrbotten,2021-09-30T11:30:00+02:00,27444
Skåne,2021-09-30T11:30:00+02:00,164575
Stockholm,2021-09-30T11:30:00+02:00,274675
Södermanland,2021-09-30T11:30:00+02:00,27052
Uppsala,2021-09-30T11:30:00+02:00,42243
Värmland,2021-09-30T11:30:00+02:00,21434
Västerbotten,2021-09-30T11:30:00+02:00,25544
Västernorrland,2021-09-30T11:30:00+02:00,27498
Västmanland,2021-09-30T11:30:00+02:00,29577
Västra Götaland,2021-09-30T11:30:00+02:00,201570
Örebro,2021-09-30T11:30:00+02:00,33884
Östergötland,2021-09-30T11:30:00+02:00,44442
