Area,Timestamp,Confirmed
Blekinge,2021-09-15T11:30:00+02:00,13327
Dalarna,2021-09-15T11:30:00+02:00,28196
Gotland,2021-09-15T11:30:00+02:00,4552
Gävleborg,2021-09-15T11:30:00+02:00,36836
Halland,2021-09-15T11:30:00+02:00,42750
Jämtland,2021-09-15T11:30:00+02:00,13028
Jönköping,2021-09-15T11:30:00+02:00,45055
Kalmar,2021-09-15T11:30:00+02:00,25188
Kronoberg,2021-09-15T11:30:00+02:00,23308
Norrbotten,2021-09-15T11:30:00+02:00,27205
Skåne,2021-09-15T11:30:00+02:00,163501
Stockholm,2021-09-15T11:30:00+02:00,271850
Södermanland,2021-09-15T11:30:00+02:00,26856
Uppsala,2021-09-15T11:30:00+02:00,41910
Värmland,2021-09-15T11:30:00+02:00,21324
Västerbotten,2021-09-15T11:30:00+02:00,24974
Västernorrland,2021-09-15T11:30:00+02:00,27421
Västmanland,2021-09-15T11:30:00+02:00,29116
Västra Götaland,2021-09-15T11:30:00+02:00,199879
Örebro,2021-09-15T11:30:00+02:00,33556
Östergötland,2021-09-15T11:30:00+02:00,44141
