Area,Timestamp,Confirmed
Blekinge,2021-02-22T11:30:00+01:00,7866
Dalarna,2021-02-22T11:30:00+01:00,14440
Gotland,2021-02-22T11:30:00+01:00,2673
Gävleborg,2021-02-22T11:30:00+01:00,20679
Halland,2021-02-22T11:30:00+01:00,22745
Jämtland,2021-02-22T11:30:00+01:00,6596
Jönköping,2021-02-22T11:30:00+01:00,25695
Kalmar,2021-02-22T11:30:00+01:00,10978
Kronoberg,2021-02-22T11:30:00+01:00,13677
Norrbotten,2021-02-22T11:30:00+01:00,11996
Skåne,2021-02-22T11:30:00+01:00,108530
Stockholm,2021-02-22T11:30:00+01:00,151647
Södermanland,2021-02-22T11:30:00+01:00,12822
Uppsala,2021-02-22T11:30:00+01:00,23718
Värmland,2021-02-22T11:30:00+01:00,8874
Västerbotten,2021-02-22T11:30:00+01:00,13605
Västernorrland,2021-02-22T11:30:00+01:00,14583
Västmanland,2021-02-22T11:30:00+01:00,17981
Västra Götaland,2021-02-22T11:30:00+01:00,112900
Örebro,2021-02-22T11:30:00+01:00,17657
Östergötland,2021-02-22T11:30:00+01:00,22437
