Area,Timestamp,Confirmed
Blekinge,2022-02-16T11:30:00+01:00,28485
Dalarna,2022-02-16T11:30:00+01:00,65890
Gotland,2022-02-16T11:30:00+01:00,10996
Gävleborg,2022-02-16T11:30:00+01:00,70888
Halland,2022-02-16T11:30:00+01:00,101332
Jämtland,2022-02-16T11:30:00+01:00,31441
Jönköping,2022-02-16T11:30:00+01:00,84001
Kalmar,2022-02-16T11:30:00+01:00,57223
Kronoberg,2022-02-16T11:30:00+01:00,47308
Norrbotten,2022-02-16T11:30:00+01:00,46407
Skåne,2022-02-16T11:30:00+01:00,330244
Stockholm,2022-02-16T11:30:00+01:00,557095
Södermanland,2022-02-16T11:30:00+01:00,60600
Uppsala,2022-02-16T11:30:00+01:00,86484
Värmland,2022-02-16T11:30:00+01:00,61205
Västerbotten,2022-02-16T11:30:00+01:00,52017
Västernorrland,2022-02-16T11:30:00+01:00,50901
Västmanland,2022-02-16T11:30:00+01:00,72667
Västra Götaland,2022-02-16T11:30:00+01:00,424060
Örebro,2022-02-16T11:30:00+01:00,87788
Östergötland,2022-02-16T11:30:00+01:00,91528
