Area,Timestamp,Confirmed
Blekinge,2021-10-25T11:30:00+02:00,13498
Dalarna,2021-10-25T11:30:00+02:00,28773
Gotland,2021-10-25T11:30:00+02:00,4575
Gävleborg,2021-10-25T11:30:00+02:00,37443
Halland,2021-10-25T11:30:00+02:00,43310
Jämtland,2021-10-25T11:30:00+02:00,13215
Jönköping,2021-10-25T11:30:00+02:00,45734
Kalmar,2021-10-25T11:30:00+02:00,25607
Kronoberg,2021-10-25T11:30:00+02:00,23683
Norrbotten,2021-10-25T11:30:00+02:00,28033
Skåne,2021-10-25T11:30:00+02:00,166027
Stockholm,2021-10-25T11:30:00+02:00,279074
Södermanland,2021-10-25T11:30:00+02:00,27589
Uppsala,2021-10-25T11:30:00+02:00,42801
Värmland,2021-10-25T11:30:00+02:00,21584
Västerbotten,2021-10-25T11:30:00+02:00,26136
Västernorrland,2021-10-25T11:30:00+02:00,27731
Västmanland,2021-10-25T11:30:00+02:00,30466
Västra Götaland,2021-10-25T11:30:00+02:00,203693
Örebro,2021-10-25T11:30:00+02:00,34398
Östergötland,2021-10-25T11:30:00+02:00,44901
