Area,Timestamp,Confirmed
Blekinge,2022-09-28T11:30:00+02:00,30645
Dalarna,2022-09-28T11:30:00+02:00,74482
Gotland,2022-09-28T11:30:00+02:00,11836
Gävleborg,2022-09-28T11:30:00+02:00,74647
Halland,2022-09-28T11:30:00+02:00,108185
Jämtland,2022-09-28T11:30:00+02:00,34138
Jönköping,2022-09-28T11:30:00+02:00,89098
Kalmar,2022-09-28T11:30:00+02:00,62160
Kronoberg,2022-09-28T11:30:00+02:00,51091
Norrbotten,2022-09-28T11:30:00+02:00,50439
Skåne,2022-09-28T11:30:00+02:00,345298
Stockholm,2022-09-28T11:30:00+02:00,595497
Södermanland,2022-09-28T11:30:00+02:00,67342
Uppsala,2022-09-28T11:30:00+02:00,93192
Värmland,2022-09-28T11:30:00+02:00,68610
Västerbotten,2022-09-28T11:30:00+02:00,59523
Västernorrland,2022-09-28T11:30:00+02:00,55741
Västmanland,2022-09-28T11:30:00+02:00,78051
Västra Götaland,2022-09-28T11:30:00+02:00,442591
Örebro,2022-09-28T11:30:00+02:00,97764
Östergötland,2022-09-28T11:30:00+02:00,98111
