Area,Timestamp,Confirmed
Blekinge,2023-01-04T11:30:00+01:00,32121
Dalarna,2023-01-04T11:30:00+01:00,78924
Gotland,2023-01-04T11:30:00+01:00,12279
Gävleborg,2023-01-04T11:30:00+01:00,75765
Halland,2023-01-04T11:30:00+01:00,112207
Jämtland,2023-01-04T11:30:00+01:00,35192
Jönköping,2023-01-04T11:30:00+01:00,91999
Kalmar,2023-01-04T11:30:00+01:00,65173
Kronoberg,2023-01-04T11:30:00+01:00,53497
Norrbotten,2023-01-04T11:30:00+01:00,51830
Skåne,2023-01-04T11:30:00+01:00,355786
Stockholm,2023-01-04T11:30:00+01:00,617339
Södermanland,2023-01-04T11:30:00+01:00,71347
Uppsala,2023-01-04T11:30:00+01:00,97160
Värmland,2023-01-04T11:30:00+01:00,72431
Västerbotten,2023-01-04T11:30:00+01:00,62221
Västernorrland,2023-01-04T11:30:00+01:00,58336
Västmanland,2023-01-04T11:30:00+01:00,80774
Västra Götaland,2023-01-04T11:30:00+01:00,453992
Örebro,2023-01-04T11:30:00+01:00,103641
Östergötland,2023-01-04T11:30:00+01:00,101342
