Area,Timestamp,Confirmed
Blekinge,2021-07-19T11:30:00+02:00,12890
Dalarna,2021-07-19T11:30:00+02:00,27110
Gotland,2021-07-19T11:30:00+02:00,4033
Gävleborg,2021-07-19T11:30:00+02:00,35964
Halland,2021-07-19T11:30:00+02:00,41102
Jämtland,2021-07-19T11:30:00+02:00,12559
Jönköping,2021-07-19T11:30:00+02:00,43702
Kalmar,2021-07-19T11:30:00+02:00,24357
Kronoberg,2021-07-19T11:30:00+02:00,22487
Norrbotten,2021-07-19T11:30:00+02:00,26725
Skåne,2021-07-19T11:30:00+02:00,156966
Stockholm,2021-07-19T11:30:00+02:00,256472
Södermanland,2021-07-19T11:30:00+02:00,25941
Uppsala,2021-07-19T11:30:00+02:00,40617
Värmland,2021-07-19T11:30:00+02:00,20373
Västerbotten,2021-07-19T11:30:00+02:00,23522
Västernorrland,2021-07-19T11:30:00+02:00,26911
Västmanland,2021-07-19T11:30:00+02:00,27676
Västra Götaland,2021-07-19T11:30:00+02:00,191101
Örebro,2021-07-19T11:30:00+02:00,32246
Östergötland,2021-07-19T11:30:00+02:00,42525
