Area,Timestamp,Confirmed
Blekinge,2021-07-29T11:30:00+02:00,12910
Dalarna,2021-07-29T11:30:00+02:00,27152
Gotland,2021-07-29T11:30:00+02:00,4117
Gävleborg,2021-07-29T11:30:00+02:00,36038
Halland,2021-07-29T11:30:00+02:00,41321
Jämtland,2021-07-29T11:30:00+02:00,12608
Jönköping,2021-07-29T11:30:00+02:00,43787
Kalmar,2021-07-29T11:30:00+02:00,24437
Kronoberg,2021-07-29T11:30:00+02:00,22564
Norrbotten,2021-07-29T11:30:00+02:00,26791
Skåne,2021-07-29T11:30:00+02:00,157675
Stockholm,2021-07-29T11:30:00+02:00,258187
Södermanland,2021-07-29T11:30:00+02:00,26041
Uppsala,2021-07-29T11:30:00+02:00,40742
Värmland,2021-07-29T11:30:00+02:00,20487
Västerbotten,2021-07-29T11:30:00+02:00,23590
Västernorrland,2021-07-29T11:30:00+02:00,26975
Västmanland,2021-07-29T11:30:00+02:00,27765
Västra Götaland,2021-07-29T11:30:00+02:00,191855
Örebro,2021-07-29T11:30:00+02:00,32339
Östergötland,2021-07-29T11:30:00+02:00,42659
