Area,Timestamp,Confirmed
Blekinge,2020-05-22T11:30:00+02:00,133
Dalarna,2020-05-22T11:30:00+02:00,1113
Gotland,2020-05-22T11:30:00+02:00,69
Gävleborg,2020-05-22T11:30:00+02:00,1078
Halland,2020-05-22T11:30:00+02:00,639
Jämtland,2020-05-22T11:30:00+02:00,607
Jönköping,2020-05-22T11:30:00+02:00,1276
Kalmar,2020-05-22T11:30:00+02:00,268
Kronoberg,2020-05-22T11:30:00+02:00,703
Norrbotten,2020-05-22T11:30:00+02:00,356
Skåne,2020-05-22T11:30:00+02:00,1426
Stockholm,2020-05-22T11:30:00+02:00,11020
Södermanland,2020-05-22T11:30:00+02:00,1563
Uppsala,2020-05-22T11:30:00+02:00,1632
Värmland,2020-05-22T11:30:00+02:00,383
Västerbotten,2020-05-22T11:30:00+02:00,455
Västernorrland,2020-05-22T11:30:00+02:00,550
Västmanland,2020-05-22T11:30:00+02:00,1107
Västra Götaland,2020-05-22T11:30:00+02:00,4931
Örebro,2020-05-22T11:30:00+02:00,1629
Östergötland,2020-05-22T11:30:00+02:00,1871
