Area,Timestamp,Confirmed
Blekinge,2020-08-23T11:30:00+02:00,596
Dalarna,2020-08-23T11:30:00+02:00,2098
Gotland,2020-08-23T11:30:00+02:00,314
Gävleborg,2020-08-23T11:30:00+02:00,3260
Halland,2020-08-23T11:30:00+02:00,2061
Jämtland,2020-08-23T11:30:00+02:00,1173
Jönköping,2020-08-23T11:30:00+02:00,4918
Kalmar,2020-08-23T11:30:00+02:00,861
Kronoberg,2020-08-23T11:30:00+02:00,1362
Norrbotten,2020-08-23T11:30:00+02:00,1654
Skåne,2020-08-23T11:30:00+02:00,4448
Stockholm,2020-08-23T11:30:00+02:00,24528
Södermanland,2020-08-23T11:30:00+02:00,2430
Uppsala,2020-08-23T11:30:00+02:00,3741
Värmland,2020-08-23T11:30:00+02:00,1167
Västerbotten,2020-08-23T11:30:00+02:00,980
Västernorrland,2020-08-23T11:30:00+02:00,1871
Västmanland,2020-08-23T11:30:00+02:00,2759
Västra Götaland,2020-08-23T11:30:00+02:00,20092
Örebro,2020-08-23T11:30:00+02:00,2647
Östergötland,2020-08-23T11:30:00+02:00,3761
