Area,Timestamp,Confirmed
Blekinge,2021-07-22T11:30:00+02:00,12900
Dalarna,2021-07-22T11:30:00+02:00,27122
Gotland,2021-07-22T11:30:00+02:00,4050
Gävleborg,2021-07-22T11:30:00+02:00,35987
Halland,2021-07-22T11:30:00+02:00,41166
Jämtland,2021-07-22T11:30:00+02:00,12568
Jönköping,2021-07-22T11:30:00+02:00,43728
Kalmar,2021-07-22T11:30:00+02:00,24388
Kronoberg,2021-07-22T11:30:00+02:00,22528
Norrbotten,2021-07-22T11:30:00+02:00,26751
Skåne,2021-07-22T11:30:00+02:00,157187
Stockholm,2021-07-22T11:30:00+02:00,256995
Södermanland,2021-07-22T11:30:00+02:00,25965
Uppsala,2021-07-22T11:30:00+02:00,40656
Värmland,2021-07-22T11:30:00+02:00,20414
Västerbotten,2021-07-22T11:30:00+02:00,23549
Västernorrland,2021-07-22T11:30:00+02:00,26930
Västmanland,2021-07-22T11:30:00+02:00,27691
Västra Götaland,2021-07-22T11:30:00+02:00,191393
Örebro,2021-07-22T11:30:00+02:00,32273
Östergötland,2021-07-22T11:30:00+02:00,42558
