Area,Timestamp,Confirmed
Blekinge,2020-05-06T11:30:00+02:00,77
Dalarna,2020-05-06T11:30:00+02:00,895
Gotland,2020-05-06T11:30:00+02:00,59
Gävleborg,2020-05-06T11:30:00+02:00,670
Halland,2020-05-06T11:30:00+02:00,418
Jämtland,2020-05-06T11:30:00+02:00,386
Jönköping,2020-05-06T11:30:00+02:00,887
Kalmar,2020-05-06T11:30:00+02:00,200
Kronoberg,2020-05-06T11:30:00+02:00,392
Norrbotten,2020-05-06T11:30:00+02:00,282
Skåne,2020-05-06T11:30:00+02:00,932
Stockholm,2020-05-06T11:30:00+02:00,8833
Södermanland,2020-05-06T11:30:00+02:00,1347
Uppsala,2020-05-06T11:30:00+02:00,1146
Värmland,2020-05-06T11:30:00+02:00,240
Västerbotten,2020-05-06T11:30:00+02:00,336
Västernorrland,2020-05-06T11:30:00+02:00,283
Västmanland,2020-05-06T11:30:00+02:00,845
Västra Götaland,2020-05-06T11:30:00+02:00,2971
Örebro,2020-05-06T11:30:00+02:00,1182
Östergötland,2020-05-06T11:30:00+02:00,1537
