Area,Timestamp,Confirmed
Blekinge,2021-03-17T11:30:00+01:00,8421
Dalarna,2021-03-17T11:30:00+01:00,16675
Gotland,2021-03-17T11:30:00+01:00,2858
Gävleborg,2021-03-17T11:30:00+01:00,25258
Halland,2021-03-17T11:30:00+01:00,27958
Jämtland,2021-03-17T11:30:00+01:00,7835
Jönköping,2021-03-17T11:30:00+01:00,30171
Kalmar,2021-03-17T11:30:00+01:00,13077
Kronoberg,2021-03-17T11:30:00+01:00,14707
Norrbotten,2021-03-17T11:30:00+01:00,14936
Skåne,2021-03-17T11:30:00+01:00,117998
Stockholm,2021-03-17T11:30:00+01:00,176180
Södermanland,2021-03-17T11:30:00+01:00,15282
Uppsala,2021-03-17T11:30:00+01:00,26632
Värmland,2021-03-17T11:30:00+01:00,10789
Västerbotten,2021-03-17T11:30:00+01:00,17032
Västernorrland,2021-03-17T11:30:00+01:00,16203
Västmanland,2021-03-17T11:30:00+01:00,19573
Västra Götaland,2021-03-17T11:30:00+01:00,131390
Örebro,2021-03-17T11:30:00+01:00,19885
Östergötland,2021-03-17T11:30:00+01:00,25677
