Area,Timestamp,Confirmed
Blekinge,2021-09-22T11:30:00+02:00,13368
Dalarna,2021-09-22T11:30:00+02:00,28339
Gotland,2021-09-22T11:30:00+02:00,4557
Gävleborg,2021-09-22T11:30:00+02:00,36900
Halland,2021-09-22T11:30:00+02:00,42906
Jämtland,2021-09-22T11:30:00+02:00,13070
Jönköping,2021-09-22T11:30:00+02:00,45208
Kalmar,2021-09-22T11:30:00+02:00,25231
Kronoberg,2021-09-22T11:30:00+02:00,23364
Norrbotten,2021-09-22T11:30:00+02:00,27303
Skåne,2021-09-22T11:30:00+02:00,164082
Stockholm,2021-09-22T11:30:00+02:00,273150
Södermanland,2021-09-22T11:30:00+02:00,26925
Uppsala,2021-09-22T11:30:00+02:00,42065
Värmland,2021-09-22T11:30:00+02:00,21387
Västerbotten,2021-09-22T11:30:00+02:00,25263
Västernorrland,2021-09-22T11:30:00+02:00,27469
Västmanland,2021-09-22T11:30:00+02:00,29318
Västra Götaland,2021-09-22T11:30:00+02:00,200746
Örebro,2021-09-22T11:30:00+02:00,33688
Östergötland,2021-09-22T11:30:00+02:00,44302
