Area,Timestamp,Confirmed
Blekinge,2020-08-31T11:30:00+02:00,609
Dalarna,2020-08-31T11:30:00+02:00,2153
Gotland,2020-08-31T11:30:00+02:00,318
Gävleborg,2020-08-31T11:30:00+02:00,3200
Halland,2020-08-31T11:30:00+02:00,2152
Jämtland,2020-08-31T11:30:00+02:00,1189
Jönköping,2020-08-31T11:30:00+02:00,4951
Kalmar,2020-08-31T11:30:00+02:00,886
Kronoberg,2020-08-31T11:30:00+02:00,1407
Norrbotten,2020-08-31T11:30:00+02:00,1664
Skåne,2020-08-31T11:30:00+02:00,4802
Stockholm,2020-08-31T11:30:00+02:00,23053
Södermanland,2020-08-31T11:30:00+02:00,2429
Uppsala,2020-08-31T11:30:00+02:00,3777
Värmland,2020-08-31T11:30:00+02:00,1180
Västerbotten,2020-08-31T11:30:00+02:00,866
Västernorrland,2020-08-31T11:30:00+02:00,1853
Västmanland,2020-08-31T11:30:00+02:00,2741
Västra Götaland,2020-08-31T11:30:00+02:00,18820
Örebro,2020-08-31T11:30:00+02:00,2659
Östergötland,2020-08-31T11:30:00+02:00,3812
