Area,Timestamp,Confirmed
Blekinge,2022-06-08T11:30:00+02:00,29724
Dalarna,2022-06-08T11:30:00+02:00,70225
Gotland,2022-06-08T11:30:00+02:00,11456
Gävleborg,2022-06-08T11:30:00+02:00,73829
Halland,2022-06-08T11:30:00+02:00,105007
Jämtland,2022-06-08T11:30:00+02:00,32883
Jönköping,2022-06-08T11:30:00+02:00,86507
Kalmar,2022-06-08T11:30:00+02:00,60260
Kronoberg,2022-06-08T11:30:00+02:00,49556
Norrbotten,2022-06-08T11:30:00+02:00,49004
Skåne,2022-06-08T11:30:00+02:00,338398
Stockholm,2022-06-08T11:30:00+02:00,574915
Södermanland,2022-06-08T11:30:00+02:00,64019
Uppsala,2022-06-08T11:30:00+02:00,89932
Värmland,2022-06-08T11:30:00+02:00,65681
Västerbotten,2022-06-08T11:30:00+02:00,56791
Västernorrland,2022-06-08T11:30:00+02:00,53705
Västmanland,2022-06-08T11:30:00+02:00,75915
Västra Götaland,2022-06-08T11:30:00+02:00,434782
Örebro,2022-06-08T11:30:00+02:00,93165
Östergötland,2022-06-08T11:30:00+02:00,95176
