Area,Timestamp,Confirmed
Blekinge,2023-02-15T11:30:00+01:00,32325
Dalarna,2023-02-15T11:30:00+01:00,81003
Gotland,2023-02-15T11:30:00+01:00,12351
Gävleborg,2023-02-15T11:30:00+01:00,75969
Halland,2023-02-15T11:30:00+01:00,113042
Jämtland,2023-02-15T11:30:00+01:00,35361
Jönköping,2023-02-15T11:30:00+01:00,92498
Kalmar,2023-02-15T11:30:00+01:00,65628
Kronoberg,2023-02-15T11:30:00+01:00,53958
Norrbotten,2023-02-15T11:30:00+01:00,52041
Skåne,2023-02-15T11:30:00+01:00,357244
Stockholm,2023-02-15T11:30:00+01:00,619546
Södermanland,2023-02-15T11:30:00+01:00,71761
Uppsala,2023-02-15T11:30:00+01:00,97666
Värmland,2023-02-15T11:30:00+01:00,72957
Västerbotten,2023-02-15T11:30:00+01:00,62489
Västernorrland,2023-02-15T11:30:00+01:00,58738
Västmanland,2023-02-15T11:30:00+01:00,81085
Västra Götaland,2023-02-15T11:30:00+01:00,455453
Örebro,2023-02-15T11:30:00+01:00,104277
Östergötland,2023-02-15T11:30:00+01:00,101767
