Area,Timestamp,Confirmed
Blekinge,2021-10-04T11:30:00+02:00,13403
Dalarna,2021-10-04T11:30:00+02:00,28515
Gotland,2021-10-04T11:30:00+02:00,4565
Gävleborg,2021-10-04T11:30:00+02:00,37071
Halland,2021-10-04T11:30:00+02:00,43061
Jämtland,2021-10-04T11:30:00+02:00,13129
Jönköping,2021-10-04T11:30:00+02:00,45432
Kalmar,2021-10-04T11:30:00+02:00,25335
Kronoberg,2021-10-04T11:30:00+02:00,23449
Norrbotten,2021-10-04T11:30:00+02:00,27504
Skåne,2021-10-04T11:30:00+02:00,164732
Stockholm,2021-10-04T11:30:00+02:00,275346
Södermanland,2021-10-04T11:30:00+02:00,27114
Uppsala,2021-10-04T11:30:00+02:00,42316
Värmland,2021-10-04T11:30:00+02:00,21448
Västerbotten,2021-10-04T11:30:00+02:00,25641
Västernorrland,2021-10-04T11:30:00+02:00,27512
Västmanland,2021-10-04T11:30:00+02:00,29678
Västra Götaland,2021-10-04T11:30:00+02:00,201844
Örebro,2021-10-04T11:30:00+02:00,33961
Östergötland,2021-10-04T11:30:00+02:00,44478
