Area,Timestamp,Confirmed
Blekinge,2021-07-07T11:30:00+02:00,12872
Dalarna,2021-07-07T11:30:00+02:00,27079
Gotland,2021-07-07T11:30:00+02:00,4014
Gävleborg,2021-07-07T11:30:00+02:00,35923
Halland,2021-07-07T11:30:00+02:00,40980
Jämtland,2021-07-07T11:30:00+02:00,12540
Jönköping,2021-07-07T11:30:00+02:00,43623
Kalmar,2021-07-07T11:30:00+02:00,24324
Kronoberg,2021-07-07T11:30:00+02:00,22433
Norrbotten,2021-07-07T11:30:00+02:00,26653
Skåne,2021-07-07T11:30:00+02:00,156543
Stockholm,2021-07-07T11:30:00+02:00,255373
Södermanland,2021-07-07T11:30:00+02:00,25897
Uppsala,2021-07-07T11:30:00+02:00,40538
Värmland,2021-07-07T11:30:00+02:00,20291
Västerbotten,2021-07-07T11:30:00+02:00,23470
Västernorrland,2021-07-07T11:30:00+02:00,26895
Västmanland,2021-07-07T11:30:00+02:00,27654
Västra Götaland,2021-07-07T11:30:00+02:00,190547
Örebro,2021-07-07T11:30:00+02:00,32212
Östergötland,2021-07-07T11:30:00+02:00,42447
