Area,Timestamp,Confirmed
Blekinge,2020-11-25T11:30:00+01:00,1840
Dalarna,2020-11-25T11:30:00+01:00,5819
Gotland,2020-11-25T11:30:00+01:00,1167
Gävleborg,2020-11-25T11:30:00+01:00,6676
Halland,2020-11-25T11:30:00+01:00,6226
Jämtland,2020-11-25T11:30:00+01:00,2670
Jönköping,2020-11-25T11:30:00+01:00,11181
Kalmar,2020-11-25T11:30:00+01:00,2762
Kronoberg,2020-11-25T11:30:00+01:00,4869
Norrbotten,2020-11-25T11:30:00+01:00,4634
Skåne,2020-11-25T11:30:00+01:00,25115
Stockholm,2020-11-25T11:30:00+01:00,68508
Södermanland,2020-11-25T11:30:00+01:00,5691
Uppsala,2020-11-25T11:30:00+01:00,10710
Värmland,2020-11-25T11:30:00+01:00,3188
Västerbotten,2020-11-25T11:30:00+01:00,4000
Västernorrland,2020-11-25T11:30:00+01:00,4556
Västmanland,2020-11-25T11:30:00+01:00,7917
Västra Götaland,2020-11-25T11:30:00+01:00,40484
Örebro,2020-11-25T11:30:00+01:00,9443
Östergötland,2020-11-25T11:30:00+01:00,8899
