Area,Timestamp,Confirmed
Blekinge,2020-07-03T11:30:00+02:00,452
Dalarna,2020-07-03T11:30:00+02:00,1739
Gotland,2020-07-03T11:30:00+02:00,162
Gävleborg,2020-07-03T11:30:00+02:00,2559
Halland,2020-07-03T11:30:00+02:00,1574
Jämtland,2020-07-03T11:30:00+02:00,1059
Jönköping,2020-07-03T11:30:00+02:00,4201
Kalmar,2020-07-03T11:30:00+02:00,691
Kronoberg,2020-07-03T11:30:00+02:00,1072
Norrbotten,2020-07-03T11:30:00+02:00,1358
Skåne,2020-07-03T11:30:00+02:00,3121
Stockholm,2020-07-03T11:30:00+02:00,20933
Södermanland,2020-07-03T11:30:00+02:00,2235
Uppsala,2020-07-03T11:30:00+02:00,3354
Värmland,2020-07-03T11:30:00+02:00,975
Västerbotten,2020-07-03T11:30:00+02:00,727
Västernorrland,2020-07-03T11:30:00+02:00,1428
Västmanland,2020-07-03T11:30:00+02:00,2329
Västra Götaland,2020-07-03T11:30:00+02:00,15759
Örebro,2020-07-03T11:30:00+02:00,2385
Östergötland,2020-07-03T11:30:00+02:00,3306
