Area,Timestamp,Confirmed
Blekinge,2020-12-22T11:30:00+01:00,3929
Dalarna,2020-12-22T11:30:00+01:00,9597
Gotland,2020-12-22T11:30:00+01:00,2091
Gävleborg,2020-12-22T11:30:00+01:00,12988
Halland,2020-12-22T11:30:00+01:00,10430
Jämtland,2020-12-22T11:30:00+01:00,4074
Jönköping,2020-12-22T11:30:00+01:00,15916
Kalmar,2020-12-22T11:30:00+01:00,5541
Kronoberg,2020-12-22T11:30:00+01:00,7807
Norrbotten,2020-12-22T11:30:00+01:00,7167
Skåne,2020-12-22T11:30:00+01:00,57185
Stockholm,2020-12-22T11:30:00+01:00,110476
Södermanland,2020-12-22T11:30:00+01:00,8227
Uppsala,2020-12-22T11:30:00+01:00,16322
Värmland,2020-12-22T11:30:00+01:00,5453
Västerbotten,2020-12-22T11:30:00+01:00,7416
Västernorrland,2020-12-22T11:30:00+01:00,9267
Västmanland,2020-12-22T11:30:00+01:00,12673
Västra Götaland,2020-12-22T11:30:00+01:00,64588
Örebro,2020-12-22T11:30:00+01:00,12448
Östergötland,2020-12-22T11:30:00+01:00,12453
