Area,Timestamp,Confirmed
Blekinge,2022-01-25T11:30:00+01:00,42476
Dalarna,2022-01-25T11:30:00+01:00,99666
Gotland,2022-01-25T11:30:00+01:00,17178
Gävleborg,2022-01-25T11:30:00+01:00,113362
Halland,2022-01-25T11:30:00+01:00,165738
Jämtland,2022-01-25T11:30:00+01:00,52510
Jönköping,2022-01-25T11:30:00+01:00,139628
Kalmar,2022-01-25T11:30:00+01:00,82726
Kronoberg,2022-01-25T11:30:00+01:00,75006
Norrbotten,2022-01-25T11:30:00+01:00,78424
Skåne,2022-01-25T11:30:00+01:00,544200
Stockholm,2022-01-25T11:30:00+01:00,979458
Södermanland,2022-01-25T11:30:00+01:00,103092
Uppsala,2022-01-25T11:30:00+01:00,140816
Värmland,2022-01-25T11:30:00+01:00,88270
Västerbotten,2022-01-25T11:30:00+01:00,82030
Västernorrland,2022-01-25T11:30:00+01:00,83486
Västmanland,2022-01-25T11:30:00+01:00,114028
Västra Götaland,2022-01-25T11:30:00+01:00,669876
Örebro,2022-01-25T11:30:00+01:00,130452
Östergötland,2022-01-25T11:30:00+01:00,144548
