Area,Timestamp,Confirmed
Blekinge,2021-05-13T11:30:00+02:00,12168
Dalarna,2021-05-13T11:30:00+02:00,25675
Gotland,2021-05-13T11:30:00+02:00,3822
Gävleborg,2021-05-13T11:30:00+02:00,34706
Halland,2021-05-13T11:30:00+02:00,39368
Jämtland,2021-05-13T11:30:00+02:00,11851
Jönköping,2021-05-13T11:30:00+02:00,41398
Kalmar,2021-05-13T11:30:00+02:00,22857
Kronoberg,2021-05-13T11:30:00+02:00,20919
Norrbotten,2021-05-13T11:30:00+02:00,23011
Skåne,2021-05-13T11:30:00+02:00,149348
Stockholm,2021-05-13T11:30:00+02:00,245353
Södermanland,2021-05-13T11:30:00+02:00,24554
Uppsala,2021-05-13T11:30:00+02:00,38786
Värmland,2021-05-13T11:30:00+02:00,17932
Västerbotten,2021-05-13T11:30:00+02:00,22214
Västernorrland,2021-05-13T11:30:00+02:00,25725
Västmanland,2021-05-13T11:30:00+02:00,26429
Västra Götaland,2021-05-13T11:30:00+02:00,180440
Örebro,2021-05-13T11:30:00+02:00,30507
Östergötland,2021-05-13T11:30:00+02:00,40063
