Area,Timestamp,Confirmed
Blekinge,2021-06-08T11:30:00+02:00,12696
Dalarna,2021-06-08T11:30:00+02:00,26866
Gotland,2021-06-08T11:30:00+02:00,3982
Gävleborg,2021-06-08T11:30:00+02:00,35779
Halland,2021-06-08T11:30:00+02:00,40664
Jämtland,2021-06-08T11:30:00+02:00,12480
Jönköping,2021-06-08T11:30:00+02:00,43128
Kalmar,2021-06-08T11:30:00+02:00,24070
Kronoberg,2021-06-08T11:30:00+02:00,22050
Norrbotten,2021-06-08T11:30:00+02:00,25571
Skåne,2021-06-08T11:30:00+02:00,155276
Stockholm,2021-06-08T11:30:00+02:00,253548
Södermanland,2021-06-08T11:30:00+02:00,25715
Uppsala,2021-06-08T11:30:00+02:00,40243
Värmland,2021-06-08T11:30:00+02:00,19183
Västerbotten,2021-06-08T11:30:00+02:00,23231
Västernorrland,2021-06-08T11:30:00+02:00,26761
Västmanland,2021-06-08T11:30:00+02:00,27398
Västra Götaland,2021-06-08T11:30:00+02:00,189144
Örebro,2021-06-08T11:30:00+02:00,31981
Östergötland,2021-06-08T11:30:00+02:00,42132
