Area,Timestamp,Confirmed
Blekinge,2021-08-25T11:30:00+02:00,13091
Dalarna,2021-08-25T11:30:00+02:00,27569
Gotland,2021-08-25T11:30:00+02:00,4472
Gävleborg,2021-08-25T11:30:00+02:00,36446
Halland,2021-08-25T11:30:00+02:00,42101
Jämtland,2021-08-25T11:30:00+02:00,12840
Jönköping,2021-08-25T11:30:00+02:00,44396
Kalmar,2021-08-25T11:30:00+02:00,24798
Kronoberg,2021-08-25T11:30:00+02:00,22847
Norrbotten,2021-08-25T11:30:00+02:00,27067
Skåne,2021-08-25T11:30:00+02:00,160489
Stockholm,2021-08-25T11:30:00+02:00,265636
Södermanland,2021-08-25T11:30:00+02:00,26427
Uppsala,2021-08-25T11:30:00+02:00,41345
Värmland,2021-08-25T11:30:00+02:00,21011
Västerbotten,2021-08-25T11:30:00+02:00,24441
Västernorrland,2021-08-25T11:30:00+02:00,27229
Västmanland,2021-08-25T11:30:00+02:00,28488
Västra Götaland,2021-08-25T11:30:00+02:00,195223
Örebro,2021-08-25T11:30:00+02:00,32862
Östergötland,2021-08-25T11:30:00+02:00,43361
