Area,Timestamp,Confirmed
Blekinge,2020-08-27T11:30:00+02:00,600
Dalarna,2020-08-27T11:30:00+02:00,2123
Gotland,2020-08-27T11:30:00+02:00,317
Gävleborg,2020-08-27T11:30:00+02:00,3191
Halland,2020-08-27T11:30:00+02:00,2129
Jämtland,2020-08-27T11:30:00+02:00,1178
Jönköping,2020-08-27T11:30:00+02:00,4933
Kalmar,2020-08-27T11:30:00+02:00,874
Kronoberg,2020-08-27T11:30:00+02:00,1386
Norrbotten,2020-08-27T11:30:00+02:00,1663
Skåne,2020-08-27T11:30:00+02:00,4685
Stockholm,2020-08-27T11:30:00+02:00,22941
Södermanland,2020-08-27T11:30:00+02:00,2422
Uppsala,2020-08-27T11:30:00+02:00,3762
Värmland,2020-08-27T11:30:00+02:00,1178
Västerbotten,2020-08-27T11:30:00+02:00,860
Västernorrland,2020-08-27T11:30:00+02:00,1850
Västmanland,2020-08-27T11:30:00+02:00,2734
Västra Götaland,2020-08-27T11:30:00+02:00,18688
Örebro,2020-08-27T11:30:00+02:00,2657
Östergötland,2020-08-27T11:30:00+02:00,3787
