Area,Timestamp,Confirmed
Blekinge,2022-11-09T11:30:00+01:00,30902
Dalarna,2022-11-09T11:30:00+01:00,75528
Gotland,2022-11-09T11:30:00+01:00,11887
Gävleborg,2022-11-09T11:30:00+01:00,74866
Halland,2022-11-09T11:30:00+01:00,109187
Jämtland,2022-11-09T11:30:00+01:00,34437
Jönköping,2022-11-09T11:30:00+01:00,89934
Kalmar,2022-11-09T11:30:00+01:00,63090
Kronoberg,2022-11-09T11:30:00+01:00,51686
Norrbotten,2022-11-09T11:30:00+01:00,50986
Skåne,2022-11-09T11:30:00+01:00,347424
Stockholm,2022-11-09T11:30:00+01:00,607732
Södermanland,2022-11-09T11:30:00+01:00,68181
Uppsala,2022-11-09T11:30:00+01:00,94035
Värmland,2022-11-09T11:30:00+01:00,69520
Västerbotten,2022-11-09T11:30:00+01:00,60533
Västernorrland,2022-11-09T11:30:00+01:00,56509
Västmanland,2022-11-09T11:30:00+01:00,78731
Västra Götaland,2022-11-09T11:30:00+01:00,445029
Örebro,2022-11-09T11:30:00+01:00,99485
Östergötland,2022-11-09T11:30:00+01:00,99006
