Area,Timestamp,Confirmed
Blekinge,2021-02-10T11:30:00+01:00,7621
Dalarna,2021-02-10T11:30:00+01:00,13874
Gotland,2021-02-10T11:30:00+01:00,2643
Gävleborg,2021-02-10T11:30:00+01:00,19309
Halland,2021-02-10T11:30:00+01:00,20833
Jämtland,2021-02-10T11:30:00+01:00,6212
Jönköping,2021-02-10T11:30:00+01:00,24045
Kalmar,2021-02-10T11:30:00+01:00,10326
Kronoberg,2021-02-10T11:30:00+01:00,12960
Norrbotten,2021-02-10T11:30:00+01:00,10892
Skåne,2021-02-10T11:30:00+01:00,103258
Stockholm,2021-02-10T11:30:00+01:00,143721
Södermanland,2021-02-10T11:30:00+01:00,12160
Uppsala,2021-02-10T11:30:00+01:00,22590
Värmland,2021-02-10T11:30:00+01:00,8277
Västerbotten,2021-02-10T11:30:00+01:00,11805
Västernorrland,2021-02-10T11:30:00+01:00,13965
Västmanland,2021-02-10T11:30:00+01:00,17383
Västra Götaland,2021-02-10T11:30:00+01:00,104785
Örebro,2021-02-10T11:30:00+01:00,16879
Östergötland,2021-02-10T11:30:00+01:00,21039
